,Label
11882,8
11883,8
11884,4
11885,3
11886,9
11887,8
11888,8
11889,8
11890,5
11891,9
11892,6
11893,6
11894,6
11895,1
11896,1
11897,1
11898,1
11899,1
11900,1
11901,1
11902,4
11903,4
11904,1
11905,2
11906,2
11907,4
11908,1
11909,1
11910,1
11911,1
11912,1
11913,1
11914,1
11915,1
11916,1
11917,1
11918,1
11919,1
11920,1
11921,1
11922,1
11923,1
11924,1
11925,1
11926,1
11927,7
11928,1
11929,1
11930,1
11931,1
11932,1
11933,1
11934,4
11935,6
11936,8
11937,1
11938,7
11939,7
11940,7
11941,7
11942,7
11943,7
11944,7
11945,1
11946,0
11947,0
11948,0
11949,0
11950,0
11951,0
11952,0
11953,0
11954,0
11955,0
11956,0
11957,0
11958,0
11959,3
11960,3
11961,3
11962,0
11963,7
11964,4
11965,2
11966,1
11967,1
11968,1
11969,7
11970,1
11971,3
11972,3
11973,3
11974,3
11975,3
11976,3
11977,3
11978,3
11979,3
11980,3
11981,3
11982,3
11983,0
11984,0
11985,2
11986,2
11987,2
11988,2
11989,1
11990,7
11991,7
11992,7
11993,7
11994,7
11995,7
11996,7
11997,7
11998,7
11999,7
12000,7
12001,7
12002,1
12003,2
12004,7
12005,1
12006,1
12007,1
12008,7
12009,1
12010,1
12011,1
12012,1
12013,1
12014,4
12015,4
12016,2
12017,2
12018,2
12019,3
12020,3
12021,3
12022,7
12023,1
12024,1
12025,1
12026,9
12027,2
12028,3
12029,3
12030,9
12031,9
12032,9
12033,9
12034,8
12035,9
12036,3
12037,7
12038,9
12039,3
12040,4
12041,4
12042,4
12043,4
12044,0
12045,4
12046,4
12047,4
12048,4
12049,4
12050,4
12051,4
12052,4
12053,4
12054,4
12055,6
12056,6
12057,6
12058,6
12059,6
12060,7
12061,7
12062,7
12063,2
12064,2
12065,4
12066,4
12067,4
12068,4
12069,4
12070,4
12071,4
12072,7
12073,7
12074,7
12075,7
12076,7
12077,3
12078,1
12079,2
12080,2
12081,2
12082,9
12083,3
12084,8
12085,9
12086,8
12087,8
12088,8
12089,8
12090,9
12091,6
12092,6
12093,6
12094,6
12095,5
12096,5
12097,6
12098,6
12099,6
12100,6
12101,6
12102,6
12103,6
12104,6
12105,6
12106,6
12107,6
12108,6
12109,6
12110,6
12111,4
12112,4
12113,4
12114,4
12115,6
12116,6
12117,6
12118,6
12119,6
12120,6
12121,6
12122,6
12123,6
12124,6
12125,6
12126,6
12127,6
12128,6
12129,6
12130,6
12131,6
12132,6
12133,6
12134,6
12135,6
12136,6
12137,6
12138,3
12139,9
12140,9
12141,9
12142,3
12143,3
12144,3
12145,8
12146,3
12147,8
12148,3
12149,8
12150,8
12151,4
12152,8
12153,4
12154,4
12155,1
12156,4
12157,4
12158,3
12159,4
12160,4
12161,4
12162,4
12163,4
12164,4
12165,4
12166,4
12167,4
12168,4
12169,4
12170,4
12171,4
12172,4
12173,4
12174,4
12175,4
12176,4
12177,2
12178,1
12179,9
12180,1
12181,1
12182,2
12183,7
12184,4
12185,4
12186,4
12187,4
12188,1
12189,7
12190,8
12191,8
12192,8
12193,8
12194,8
12195,8
12196,8
12197,8
12198,8
12199,8
12200,8
12201,8
12202,8
12203,8
12204,8
12205,8
12206,8
12207,8
12208,8
12209,8
12210,2
12211,7
12212,3
12213,7
12214,7
12215,2
12216,2
12217,2
12218,7
12219,1
12220,7
12221,2
12222,2
12223,2
12224,4
12225,1
12226,7
12227,1
12228,6
12229,2
12230,1
12231,7
12232,3
12233,2
12234,7
12235,3
12236,3
12237,3
12238,7
12239,3
12240,2
12241,7
12242,7
12243,3
12244,7
12245,7
12246,8
12247,7
12248,7
12249,2
12250,7
12251,7
12252,3
12253,9
12254,3
12255,7
12256,3
12257,2
12258,3
12259,2
12260,2
12261,4
12262,4
12263,4
12264,4
12265,4
12266,3
12267,2
12268,6
12269,3
12270,1
12271,4
12272,3
12273,3
12274,3
12275,3
12276,9
12277,7
12278,3
12279,3
12280,3
12281,3
12282,3
12283,3
12284,3
12285,3
12286,3
12287,9
12288,2
12289,2
12290,7
12291,3
12292,3
12293,3
12294,3
12295,3
12296,3
12297,3
12298,3
12299,1
12300,3
12301,3
12302,3
12303,3
12304,3
12305,3
12306,3
12307,3
12308,3
12309,3
12310,3
12311,3
12312,3
12313,3
12314,3
12315,3
12316,3
12317,3
12318,3
12319,3
12320,3
12321,8
12322,3
12323,3
12324,8
12325,3
12326,3
12327,8
12328,3
12329,3
12330,3
12331,8
12332,8
12333,8
12334,8
12335,8
12336,8
12337,3
12338,1
12339,3
12340,8
12341,3
12342,3
12343,3
12344,3
12345,8
12346,8
12347,3
12348,3
12349,3
12350,9
12351,3
12352,8
12353,1
12354,3
12355,2
12356,3
12357,1
12358,3
12359,8
12360,3
12361,3
12362,3
12363,4
12364,4
12365,4
12366,4
12367,4
12368,4
12369,4
12370,4
12371,4
12372,9
12373,3
12374,3
12375,8
12376,9
12377,5
12378,1
12379,1
12380,1
12381,2
12382,2
12383,9
12384,6
12385,3
12386,7
12387,7
12388,6
12389,4
12390,1
12391,2
12392,2
12393,4
12394,3
12395,3
12396,9
12397,1
12398,1
12399,2
12400,1
12401,5
12402,8
12403,9
12404,7
12405,4
12406,2
12407,2
12408,5
12409,1
12410,1
12411,7
12412,7
12413,7
12414,7
12415,7
12416,2
12417,1
12418,2
12419,1
12420,9
12421,9
12422,1
12423,1
12424,9
12425,2
12426,1
12427,1
12428,1
12429,1
12430,1
12431,1
12432,1
12433,1
12434,1
12435,1
12436,1
12437,6
12438,2
12439,2
12440,1
12441,3
12442,2
12443,2
12444,2
12445,1
12446,4
12447,9
12448,9
12449,7
12450,1
12451,2
12452,9
12453,1
12454,7
12455,4
12456,8
12457,7
12458,6
12459,6
12460,6
12461,6
12462,2
12463,4
12464,3
12465,7
12466,1
12467,1
12468,9
12469,3
12470,1
12471,7
12472,3
12473,5
12474,6
12475,2
12476,3
12477,2
12478,3
12479,2
12480,3
12481,3
12482,3
12483,3
12484,6
12485,3
12486,2
12487,1
12488,1
12489,5
12490,1
12491,3
12492,9
12493,9
12494,9
12495,3
12496,9
12497,9
12498,7
12499,3
12500,3
12501,3
12502,3
12503,2
12504,3
12505,3
12506,3
12507,3
12508,3
12509,3
12510,3
12511,3
12512,3
12513,3
12514,4
12515,3
12516,1
12517,3
12518,1
12519,8
12520,8
12521,3
12522,3
12523,8
12524,3
12525,3
12526,8
12527,8
12528,8
12529,8
12530,8
12531,8
12532,2
12533,3
12534,3
12535,3
12536,3
12537,8
12538,3
12539,3
12540,8
12541,8
12542,8
12543,8
12544,8
12545,8
12546,8
12547,7
12548,7
12549,8
12550,8
12551,9
12552,9
12553,3
12554,8
12555,8
12556,3
12557,9
12558,8
12559,5
12560,9
12561,3
12562,8
12563,3
12564,3
12565,8
12566,8
12567,8
12568,3
12569,1
12570,3
12571,3
12572,3
12573,4
12574,3
12575,8
12576,8
12577,3
12578,8
12579,3
12580,6
12581,6
12582,6
12583,1
12584,1
12585,1
12586,1
12587,1
12588,1
12589,1
12590,4
12591,4
12592,1
12593,2
12594,2
12595,4
12596,1
12597,1
12598,1
12599,1
12600,1
12601,1
12602,1
12603,1
12604,1
12605,1
12606,1
12607,1
12608,1
12609,1
12610,1
12611,1
12612,1
12613,1
12614,1
12615,7
12616,1
12617,1
12618,1
12619,1
12620,1
12621,1
12622,4
12623,6
12624,8
12625,1
12626,7
12627,7
12628,7
12629,7
12630,7
12631,7
12632,7
12633,1
12634,0
12635,0
12636,0
12637,0
12638,0
12639,0
12640,0
12641,0
12642,0
12643,0
12644,0
12645,0
12646,0
12647,3
12648,3
12649,3
12650,0
12651,7
12652,4
12653,2
12654,1
12655,1
12656,1
12657,7
12658,1
12659,3
12660,3
12661,3
12662,3
12663,3
12664,3
12665,3
12666,3
12667,3
12668,3
12669,3
12670,3
12671,0
12672,0
12673,2
12674,2
12675,2
12676,2
12677,1
12678,7
12679,7
12680,7
12681,7
12682,7
12683,7
12684,7
12685,7
12686,7
12687,7
12688,7
12689,7
12690,1
12691,2
12692,7
12693,1
12694,1
12695,1
12696,7
12697,1
12698,1
12699,1
12700,1
12701,1
12702,4
12703,4
12704,2
12705,2
12706,2
12707,3
12708,3
12709,3
12710,7
12711,1
12712,1
12713,1
12714,9
12715,2
12716,3
12717,3
12718,9
12719,9
12720,9
12721,9
12722,8
12723,9
12724,3
12725,7
12726,3
12727,0
12728,4
12729,4
12730,4
12731,4
12732,4
12733,4
12734,4
12735,4
12736,4
12737,4
12738,4
12739,4
12740,4
12741,4
12742,6
12743,6
12744,6
12745,6
12746,6
12747,7
12748,7
12749,7
12750,2
12751,2
12752,4
12753,4
12754,4
12755,4
12756,4
12757,4
12758,4
12759,7
12760,7
12761,7
12762,7
12763,7
12764,3
12765,1
12766,2
12767,2
12768,2
12769,9
12770,3
12771,8
12772,9
12773,8
12774,8
12775,8
12776,8
12777,9
12778,8
12779,8
12780,6
12781,6
12782,6
12783,6
12784,5
12785,5
12786,6
12787,6
12788,6
12789,6
12790,6
12791,6
12792,6
12793,6
12794,6
12795,6
12796,6
12797,6
12798,6
12799,6
12800,4
12801,4
12802,4
12803,4
12804,6
12805,6
12806,6
12807,6
12808,6
12809,6
12810,6
12811,6
12812,6
12813,6
12814,6
12815,6
12816,6
12817,6
12818,6
12819,6
12820,6
12821,6
12822,6
12823,6
12824,6
12825,6
12826,6
12827,3
12828,9
12829,9
12830,9
12831,3
12832,3
12833,3
12834,8
12835,3
12836,3
12837,8
12838,8
12839,4
12840,4
12841,4
12842,4
12843,4
12844,4
12845,4
12846,4
12847,4
12848,4
12849,4
12850,4
12851,4
12852,4
12853,4
12854,4
12855,4
12856,4
12857,4
12858,4
12859,4
12860,4
12861,8
12862,4
12863,8
12864,4
12865,4
12866,1
12867,4
12868,4
12869,3
12870,4
12871,4
12872,4
12873,4
12874,4
12875,4
12876,4
12877,4
12878,4
12879,4
12880,4
12881,4
12882,4
12883,4
12884,4
12885,4
12886,4
12887,4
12888,2
12889,1
12890,9
12891,1
12892,1
12893,2
12894,7
12895,4
12896,4
12897,4
12898,4
12899,1
12900,7
12901,8
12902,8
12903,8
12904,8
12905,8
12906,8
12907,8
12908,8
12909,8
12910,8
12911,8
12912,8
12913,8
12914,8
12915,8
12916,8
12917,8
12918,8
12919,8
12920,8
12921,2
12922,7
12923,3
12924,7
12925,7
12926,2
12927,2
12928,2
12929,7
12930,1
12931,7
12932,2
12933,2
12934,2
12935,4
12936,1
12937,7
12938,1
12939,6
12940,2
12941,1
12942,7
12943,3
12944,2
12945,7
12946,3
12947,3
12948,3
12949,7
12950,3
12951,2
12952,7
12953,7
12954,3
12955,7
12956,7
12957,8
12958,7
12959,7
12960,2
12961,7
12962,7
12963,3
12964,9
12965,3
12966,7
12967,3
12968,2
12969,3
12970,2
12971,2
12972,4
12973,4
12974,4
12975,4
12976,4
12977,3
12978,2
12979,6
12980,3
12981,1
12982,4
12983,3
12984,3
12985,3
12986,3
12987,9
12988,7
12989,3
12990,3
12991,3
12992,3
12993,3
12994,3
12995,3
12996,3
12997,3
12998,9
12999,2
13000,2
13001,7
13002,3
13003,3
13004,3
13005,3
13006,3
13007,3
13008,3
13009,3
13010,1
13011,3
13012,3
13013,3
13014,3
13015,3
13016,3
13017,3
13018,3
13019,3
13020,3
13021,3
13022,3
13023,3
13024,3
13025,3
13026,3
13027,3
13028,3
13029,3
13030,3
13031,3
13032,8
13033,3
13034,3
13035,8
13036,3
13037,8
13038,3
13039,3
13040,3
13041,8
13042,8
13043,8
13044,8
13045,8
13046,8
13047,3
13048,1
13049,3
13050,3
13051,3
13052,3
13053,3
13054,8
13055,8
13056,3
13057,3
13058,3
13059,9
13060,3
13061,8
13062,1
13063,3
13064,2
13065,3
13066,1
13067,3
13068,3
13069,3
13070,9
13071,3
13072,3
13073,8
13074,9
13075,8
13076,8
13077,3
13078,4
13079,4
13080,4
13081,4
13082,4
13083,4
13084,4
13085,4
13086,4
13087,8
13088,8
13089,3
13090,3
13091,3
13092,5
13093,1
13094,1
13095,1
13096,2
13097,2
13098,9
13099,6
13100,3
13101,7
13102,7
13103,6
13104,4
13105,1
13106,2
13107,2
13108,4
13109,3
13110,3
13111,9
13112,1
13113,1
13114,2
13115,1
13116,5
13117,8
13118,9
13119,7
13120,4
13121,2
13122,2
13123,5
13124,1
13125,1
13126,7
13127,7
13128,7
13129,7
13130,7
13131,2
13132,1
13133,2
13134,1
13135,9
13136,9
13137,1
13138,1
13139,9
13140,2
13141,1
13142,1
13143,1
13144,1
13145,1
13146,1
13147,1
13148,1
13149,1
13150,1
13151,1
13152,6
13153,2
13154,2
13155,1
13156,3
13157,2
13158,2
13159,2
13160,1
13161,4
13162,9
13163,9
13164,7
13165,1
13166,2
13167,9
13168,1
13169,7
13170,4
13171,8
13172,7
13173,6
13174,6
13175,6
13176,6
13177,2
13178,4
13179,3
13180,7
13181,1
13182,1
13183,9
13184,3
13185,1
13186,7
13187,3
13188,5
13189,6
13190,2
13191,3
13192,2
13193,3
13194,2
13195,3
13196,3
13197,3
13198,3
13199,6
13200,2
13201,1
13202,1
13203,5
13204,1
13205,3
13206,9
13207,9
13208,9
13209,3
13210,9
13211,9
13212,7
13213,3
13214,3
13215,3
13216,3
13217,2
13218,3
13219,3
13220,3
13221,3
13222,3
13223,3
13224,3
13225,3
13226,3
13227,3
13228,4
13229,3
13230,1
13231,3
13232,1
13233,8
13234,8
13235,3
13236,3
13237,8
13238,3
13239,3
13240,8
13241,8
13242,8
13243,8
13244,8
13245,8
13246,2
13247,3
13248,3
13249,3
13250,3
13251,8
13252,3
13253,3
13254,8
13255,8
13256,8
13257,8
13258,8
13259,8
13260,8
13261,7
13262,7
13263,8
13264,8
13265,9
13266,3
13267,3
13268,8
13269,3
13270,8
13271,3
13272,3
13273,3
13274,1
13275,3
13276,9
13277,3
13278,8
13279,8
13280,8
13281,3
13282,8
13283,8
13284,4
13285,6
13286,6
13287,6
13288,1
13289,1
13290,1
13291,1
13292,1
13293,1
13294,1
13295,4
13296,4
13297,1
13298,2
13299,2
13300,4
13301,1
13302,1
13303,1
13304,1
13305,1
13306,1
13307,1
13308,1
13309,1
13310,1
13311,1
13312,1
13313,1
13314,1
13315,1
13316,1
13317,1
13318,1
13319,1
13320,7
13321,1
13322,1
13323,1
13324,1
13325,1
13326,1
13327,4
13328,6
13329,8
13330,1
13331,7
13332,7
13333,7
13334,7
13335,7
13336,7
13337,7
13338,1
13339,0
13340,0
13341,0
13342,0
13343,0
13344,0
13345,0
13346,0
13347,0
13348,0
13349,0
13350,0
13351,0
13352,3
13353,3
13354,3
13355,0
13356,7
13357,4
13358,2
13359,1
13360,1
13361,1
13362,7
13363,1
13364,3
13365,3
13366,3
13367,3
13368,3
13369,3
13370,3
13371,3
13372,3
13373,3
13374,3
13375,3
13376,0
13377,0
13378,2
13379,2
13380,2
13381,2
13382,1
13383,7
13384,7
13385,7
13386,7
13387,7
13388,7
13389,7
13390,7
13391,7
13392,7
13393,7
13394,7
13395,1
13396,2
13397,7
13398,1
13399,1
13400,1
13401,7
13402,1
13403,1
13404,1
13405,1
13406,1
13407,4
13408,4
13409,2
13410,2
13411,2
13412,3
13413,3
13414,3
13415,7
13416,1
13417,1
13418,1
13419,9
13420,2
13421,3
13422,3
13423,9
13424,9
13425,9
13426,9
13427,8
13428,9
13429,3
13430,7
13431,3
13432,0
13433,3
13434,4
13435,4
13436,4
13437,4
13438,4
13439,4
13440,4
13441,4
13442,4
13443,4
13444,4
13445,4
13446,4
13447,4
13448,6
13449,6
13450,6
13451,6
13452,6
13453,7
13454,7
13455,7
13456,2
13457,2
13458,4
13459,4
13460,4
13461,4
13462,4
13463,4
13464,4
13465,7
13466,7
13467,7
13468,7
13469,7
13470,3
13471,1
13472,2
13473,2
13474,2
13475,9
13476,3
13477,8
13478,9
13479,8
13480,8
13481,8
13482,8
13483,8
13484,6
13485,6
13486,6
13487,6
13488,5
13489,5
13490,6
13491,6
13492,6
13493,6
13494,6
13495,6
13496,6
13497,6
13498,6
13499,6
13500,6
13501,6
13502,6
13503,6
13504,4
13505,4
13506,4
13507,4
13508,6
13509,6
13510,6
13511,6
13512,6
13513,6
13514,6
13515,6
13516,6
13517,6
13518,6
13519,6
13520,6
13521,6
13522,6
13523,6
13524,6
13525,6
13526,6
13527,6
13528,6
13529,6
13530,6
13531,3
13532,9
13533,9
13534,9
13535,3
13536,3
13537,3
13538,3
13539,8
13540,4
13541,4
13542,4
13543,4
13544,4
13545,4
13546,4
13547,4
13548,4
13549,4
13550,4
13551,4
13552,4
13553,4
13554,4
13555,4
13556,4
13557,4
13558,4
13559,4
13560,4
13561,4
13562,8
13563,4
13564,8
13565,4
13566,4
13567,1
13568,4
13569,4
13570,3
13571,4
13572,4
13573,4
13574,4
13575,4
13576,4
13577,4
13578,4
13579,4
13580,4
13581,4
13582,4
13583,4
13584,4
13585,4
13586,4
13587,4
13588,4
13589,2
13590,1
13591,9
13592,1
13593,1
13594,2
13595,7
13596,4
13597,4
13598,4
13599,4
13600,1
13601,7
13602,8
13603,8
13604,8
13605,8
13606,8
13607,8
13608,8
13609,8
13610,8
13611,8
13612,8
13613,8
13614,8
13615,8
13616,8
13617,8
13618,8
13619,8
13620,8
13621,8
13622,2
13623,7
13624,7
13625,7
13626,2
13627,2
13628,2
13629,7
13630,1
13631,7
13632,2
13633,2
13634,2
13635,4
13636,1
13637,7
13638,1
13639,6
13640,2
13641,1
13642,7
13643,3
13644,2
13645,7
13646,3
13647,3
13648,3
13649,7
13650,3
13651,2
13652,7
13653,7
13654,3
13655,7
13656,7
13657,8
13658,7
13659,7
13660,2
13661,7
13662,7
13663,3
13664,3
13665,2
13666,2
13667,2
13668,4
13669,4
13670,4
13671,4
13672,4
13673,3
13674,2
13675,6
13676,3
13677,1
13678,3
13679,3
13680,3
13681,3
13682,9
13683,7
13684,3
13685,9
13686,2
13687,2
13688,7
13689,3
13690,3
13691,1
13692,3
13693,3
13694,3
13695,3
13696,3
13697,3
13698,3
13699,3
13700,3
13701,3
13702,3
13703,3
13704,3
13705,3
13706,3
13707,3
13708,3
13709,8
13710,3
13711,3
13712,8
13713,3
13714,8
13715,3
13716,3
13717,8
13718,8
13719,8
13720,8
13721,8
13722,8
13723,3
13724,1
13725,3
13726,3
13727,3
13728,3
13729,3
13730,3
13731,3
13732,3
13733,3
13734,8
13735,1
13736,3
13737,2
13738,3
13739,1
13740,3
13741,3
13742,3
13743,9
13744,3
13745,3
13746,8
13747,3
13748,8
13749,8
13750,3
13751,3
13752,3
13753,3
13754,3
13755,3
13756,3
13757,3
13758,3
13759,3
13760,3
13761,3
13762,9
13763,3
13764,3
13765,3
13766,4
13767,3
13768,8
13769,3
13770,4
13771,4
13772,4
13773,4
13774,4
13775,4
13776,4
13777,4
13778,4
13779,4
13780,3
13781,3
13782,3
13783,3
13784,5
13785,1
13786,1
13787,1
13788,2
13789,2
13790,9
13791,6
13792,3
13793,7
13794,7
13795,6
13796,4
13797,1
13798,2
13799,2
13800,4
13801,3
13802,3
13803,9
13804,1
13805,1
13806,2
13807,1
13808,5
13809,8
13810,9
13811,7
13812,4
13813,2
13814,2
13815,5
13816,1
13817,1
13818,7
13819,7
13820,7
13821,7
13822,7
13823,2
13824,1
13825,2
13826,1
13827,9
13828,9
13829,1
13830,1
13831,9
13832,2
13833,1
13834,1
13835,1
13836,1
13837,1
13838,1
13839,1
13840,1
13841,1
13842,1
13843,1
13844,6
13845,2
13846,2
13847,1
13848,3
13849,2
13850,2
13851,2
13852,1
13853,4
13854,9
13855,9
13856,7
13857,1
13858,2
13859,9
13860,1
13861,7
13862,4
13863,8
13864,7
13865,6
13866,6
13867,6
13868,6
13869,2
13870,4
13871,3
13872,7
13873,1
13874,1
13875,3
13876,1
13877,7
13878,3
13879,5
13880,6
13881,2
13882,3
13883,2
13884,3
13885,2
13886,3
13887,3
13888,3
13889,6
13890,2
13891,1
13892,1
13893,1
13894,3
13895,9
13896,9
13897,9
13898,9
13899,9
13900,3
13901,3
13902,2
13903,3
13904,3
13905,4
13906,3
13907,1
13908,3
13909,1
13910,8
13911,8
13912,3
13913,3
13914,8
13915,3
13916,3
13917,8
13918,8
13919,8
13920,8
13921,8
13922,8
13923,3
13924,3
13925,3
13926,3
13927,3
13928,8
13929,8
13930,8
13931,8
13932,8
13933,8
13934,8
13935,7
13936,7
13937,9
13938,3
13939,3
13940,8
13941,3
13942,8
13943,3
13944,3
13945,3
13946,1
13947,9
13948,8
13949,8
13950,3
13951,8
13952,8
13953,3
13954,8
13955,3
13956,9
13957,3
13958,3
13959,0
13960,3
13961,8
13962,3
13963,8
13964,3
13965,4
13966,3
13967,3
13968,8
13969,8
13970,8
13971,8
13972,8
13973,8
13974,8
13975,8
13976,2
13977,3
13978,6
13979,6
13980,6
13981,1
13982,1
13983,1
13984,1
13985,1
13986,1
13987,1
13988,4
13989,4
13990,1
13991,2
13992,2
13993,4
13994,1
13995,1
13996,1
13997,1
13998,1
13999,1
14000,1
14001,1
14002,1
14003,1
14004,1
14005,1
14006,1
14007,1
14008,1
14009,1
14010,1
14011,1
14012,1
14013,7
14014,1
14015,1
14016,1
14017,1
14018,1
14019,1
14020,4
14021,6
14022,8
14023,1
14024,7
14025,7
14026,7
14027,7
14028,7
14029,7
14030,7
14031,1
14032,0
14033,0
14034,0
14035,0
14036,0
14037,0
14038,0
14039,0
14040,0
14041,0
14042,0
14043,0
14044,0
14045,3
14046,3
14047,3
14048,0
14049,7
14050,4
14051,2
14052,1
14053,1
14054,1
14055,7
14056,1
14057,3
14058,3
14059,3
14060,3
14061,3
14062,3
14063,3
14064,3
14065,3
14066,3
14067,3
14068,3
14069,0
14070,0
14071,2
14072,2
14073,2
14074,2
14075,1
14076,7
14077,7
14078,7
14079,7
14080,7
14081,7
14082,7
14083,7
14084,7
14085,7
14086,7
14087,7
14088,1
14089,2
14090,7
14091,1
14092,1
14093,1
14094,7
14095,1
14096,1
14097,1
14098,1
14099,1
14100,4
14101,4
14102,2
14103,2
14104,2
14105,3
14106,3
14107,3
14108,7
14109,1
14110,1
14111,1
14112,9
14113,2
14114,3
14115,3
14116,9
14117,9
14118,9
14119,9
14120,8
14121,9
14122,3
14123,7
14124,3
14125,0
14126,3
14127,2
14128,3
14129,3
14130,3
14131,3
14132,3
14133,3
14134,3
14135,3
14136,3
14137,3
14138,3
14139,3
14140,3
14141,3
14142,3
14143,3
14144,3
14145,3
14146,3
14147,9
14148,4
14149,4
14150,4
14151,4
14152,4
14153,4
14154,4
14155,4
14156,4
14157,4
14158,4
14159,4
14160,4
14161,4
14162,6
14163,6
14164,6
14165,6
14166,6
14167,7
14168,7
14169,7
14170,2
14171,2
14172,4
14173,4
14174,4
14175,4
14176,4
14177,4
14178,4
14179,7
14180,7
14181,7
14182,7
14183,7
14184,3
14185,1
14186,2
14187,2
14188,2
14189,9
14190,3
14191,8
14192,9
14193,8
14194,7
14195,6
14196,6
14197,6
14198,6
14199,5
14200,5
14201,6
14202,6
14203,6
14204,6
14205,6
14206,6
14207,6
14208,6
14209,6
14210,6
14211,6
14212,6
14213,6
14214,6
14215,4
14216,4
14217,4
14218,4
14219,6
14220,6
14221,6
14222,6
14223,6
14224,6
14225,6
14226,6
14227,6
14228,6
14229,6
14230,6
14231,6
14232,6
14233,6
14234,6
14235,6
14236,6
14237,6
14238,6
14239,6
14240,6
14241,6
14242,3
14243,9
14244,9
14245,9
14246,3
14247,3
14248,3
14249,3
14250,8
14251,4
14252,4
14253,4
14254,4
14255,4
14256,4
14257,4
14258,4
14259,4
14260,4
14261,4
14262,4
14263,4
14264,4
14265,4
14266,4
14267,4
14268,4
14269,4
14270,4
14271,4
14272,4
14273,8
14274,4
14275,8
14276,4
14277,4
14278,1
14279,4
14280,4
14281,3
14282,4
14283,4
14284,4
14285,4
14286,4
14287,4
14288,4
14289,4
14290,4
14291,4
14292,4
14293,4
14294,4
14295,4
14296,4
14297,4
14298,4
14299,4
14300,2
14301,1
14302,9
14303,1
14304,1
14305,2
14306,7
14307,4
14308,4
14309,4
14310,4
14311,1
14312,7
14313,8
14314,8
14315,8
14316,8
14317,8
14318,8
14319,8
14320,8
14321,8
14322,8
14323,8
14324,8
14325,8
14326,8
14327,8
14328,8
14329,8
14330,8
14331,8
14332,8
14333,2
14334,7
14335,7
14336,7
14337,2
14338,2
14339,2
14340,7
14341,1
14342,7
14343,2
14344,2
14345,2
14346,4
14347,1
14348,7
14349,1
14350,6
14351,2
14352,1
14353,7
14354,3
14355,2
14356,7
14357,3
14358,3
14359,3
14360,7
14361,3
14362,2
14363,7
14364,7
14365,3
14366,7
14367,7
14368,8
14369,7
14370,7
14371,2
14372,7
14373,7
14374,3
14375,3
14376,2
14377,2
14378,2
14379,4
14380,4
14381,3
14382,2
14383,6
14384,3
14385,1
14386,3
14387,3
14388,3
14389,3
14390,9
14391,3
14392,2
14393,2
14394,7
14395,3
14396,3
14397,1
14398,3
14399,3
14400,3
14401,3
14402,3
14403,3
14404,3
14405,3
14406,3
14407,3
14408,3
14409,3
14410,3
14411,3
14412,3
14413,3
14414,3
14415,8
14416,3
14417,3
14418,8
14419,3
14420,8
14421,3
14422,3
14423,8
14424,8
14425,8
14426,8
14427,8
14428,8
14429,3
14430,1
14431,3
14432,3
14433,3
14434,3
14435,3
14436,3
14437,3
14438,3
14439,3
14440,8
14441,1
14442,3
14443,2
14444,3
14445,1
14446,3
14447,3
14448,3
14449,9
14450,3
14451,3
14452,8
14453,3
14454,8
14455,8
14456,3
14457,3
14458,3
14459,3
14460,3
14461,3
14462,3
14463,3
14464,3
14465,3
14466,3
14467,9
14468,3
14469,3
14470,3
14471,4
14472,3
14473,8
14474,3
14475,4
14476,3
14477,3
14478,9
14479,3
14480,8
14481,8
14482,8
14483,8
14484,8
14485,4
14486,4
14487,4
14488,4
14489,4
14490,4
14491,4
14492,4
14493,4
14494,3
14495,3
14496,2
14497,3
14498,8
14499,5
14500,1
14501,1
14502,1
14503,2
14504,2
14505,9
14506,6
14507,3
14508,7
14509,7
14510,6
14511,4
14512,1
14513,2
14514,2
14515,4
14516,3
14517,3
14518,9
14519,1
14520,1
14521,2
14522,1
14523,5
14524,8
14525,9
14526,7
14527,4
14528,2
14529,2
14530,5
14531,1
14532,1
14533,7
14534,7
14535,7
14536,7
14537,7
14538,2
14539,1
14540,2
14541,1
14542,9
14543,9
14544,1
14545,1
14546,9
14547,2
14548,1
14549,1
14550,1
14551,1
14552,1
14553,1
14554,1
14555,1
14556,1
14557,1
14558,1
14559,6
14560,2
14561,2
14562,1
14563,3
14564,2
14565,2
14566,2
14567,1
14568,4
14569,9
14570,9
14571,7
14572,1
14573,2
14574,9
14575,1
14576,7
14577,4
14578,8
14579,7
14580,6
14581,6
14582,6
14583,6
14584,2
14585,4
14586,3
14587,7
14588,1
14589,1
14590,3
14591,1
14592,7
14593,3
14594,5
14595,6
14596,2
14597,3
14598,2
14599,3
14600,2
14601,3
14602,3
14603,3
14604,6
14605,2
14606,1
14607,1
14608,1
14609,3
14610,9
14611,9
14612,9
14613,9
14614,9
14615,3
14616,3
14617,2
14618,3
14619,3
14620,4
14621,3
14622,1
14623,3
14624,1
14625,8
14626,8
14627,3
14628,3
14629,8
14630,3
14631,3
14632,8
14633,8
14634,8
14635,8
14636,8
14637,8
14638,3
14639,3
14640,3
14641,3
14642,3
14643,8
14644,8
14645,8
14646,8
14647,8
14648,8
14649,8
14650,7
14651,7
14652,9
14653,3
14654,3
14655,8
14656,3
14657,8
14658,3
14659,3
14660,3
14661,1
14662,9
14663,8
14664,8
14665,3
14666,8
14667,8
14668,3
14669,8
14670,9
14671,3
14672,3
14673,3
14674,8
14675,3
14676,8
14677,3
14678,3
14679,3
14680,8
